"","FECHA_Q","FECHA_A","IDENT_ACREEDORA","IDENT_DEUDORA","PRESTAMOS","IDENT","A_ActivoN","A_APRestamos","A_GRUPO_ID_UNI","D_ActivoN","D_APRestamos","D_GRUPO_ID_UNI","_merge","W_A_A","W_A_PR","FECHA_D","W_D_A","W_D_A_w","W_D_PR","W_D_PR_w","weight"
"281",1998 Q2,1998,11,39,204925.296875,39,16893232,8213668,4,313970.65625,151256.328125,3,3,0.0121306153014302,0.0249493028968573,1998-04-01,0.652689337730408,0.201191827654839,1.35482132434845,0.316272795200348,2.49493028968573
"282",1998 Q3,1998,11,39,210453.59375,39,17232824,8450707,4,366729.34375,146322,3,3,0.0122123686596751,0.024903666228056,1998-07-01,0.573866248130798,0.201191827654839,1.43829083442688,0.316272795200348,2.4903666228056
"283",1998 Q1,1998,11,44,558770,44,15397507,8088186.5,4,3970464.25,3296498.75,4,3,0.0362896397709846,0.0690847113728523,1998-01-01,0.140731647610664,0.140731647610664,0.169504076242447,0.169504076242447,6.90847113728523
"284",1998 Q2,1998,11,44,278134.8125,44,16893232,8213668,4,4399586.5,3464912.75,4,3,0.0164642743766308,0.0338624380528927,1998-04-01,0.0632183998823166,0.0632183998823166,0.0802718102931976,0.0802718102931976,3.38624380528927
"285",1998 Q3,1998,11,44,219070.09375,44,17232824,8450707,4,4778496,3706185,4,3,0.0127123733982444,0.0259232856333256,1998-07-01,0.0458449870347977,0.0458449870347977,0.0591093264520168,0.0591093264520168,2.59232856333256
"286",1998 Q1,1998,11,46,221.5,46,15397507,8088186.5,4,92731,55411.33203125,6,3,1.43854458656278e-05,2.73856203421019e-05,1998-01-01,0.00238862936384976,0.00238862936384976,0.0039973771199584,0.0039973771199584,0.00273856203421019
"287",1998 Q2,1998,11,46,166.899993896484,46,16893232,8213668,4,91912.3359375,56091.33203125,6,3,9.87969542620704e-06,2.03197887458373e-05,1998-04-01,0.00181586062535644,0.00181586062535644,0.00297550414688885,0.00297550414688885,0.00203197887458373
"288",1998 Q3,1998,11,46,64.4000015258789,46,17232824,8450707,4,88415.3359375,53175,6,3,3.73705438505567e-06,7.62066429160768e-06,1998-07-01,0.000728380458895117,0.000728380458895117,0.00121109548490494,0.00121109548490494,0.000762066429160768
"289",1998 Q4,1998,11,46,32.2000007629395,46,16881684,8767259,4,77460.3359375,43210.33203125,6,3,1.90739274330554e-06,3.67275583812443e-06,1998-10-01,0.000415696646086872,0.000415696646086872,0.000745192170143127,0.000745192170143127,0.000367275583812443
"290",1998 Q1,1998,11,49,7036.7998046875,49,15397507,8088186.5,4,NA,NA,NA,1,0.000457009038655087,0.000870009593199939,1998-01-01,NA,NA,NA,NA,0.0870009593199939
"291",1998 Q1,1998,11,67,8642.2998046875,67,15397507,8088186.5,4,3659331.75,2421483.25,1,3,0.000561279186513275,0.00106850895099342,1998-01-01,0.00236171530559659,0.00236171530559659,0.00356901087798178,0.00356901087798178,0.106850895099342
"292",1998 Q2,1998,11,67,8404.599609375,67,16893232,8213668,4,3742310.25,2527245,1,3,0.000497512810397893,0.00102324562612921,1998-04-01,0.00224583176895976,0.00224583176895976,0.00332559738308191,0.00332559738308191,0.102324562612921
"293",1998 Q3,1998,11,67,16168.900390625,67,17232824,8450707,4,3670407,2532807,1,3,0.000938261800911278,0.00191331922542304,1998-07-01,0.00440520653501153,0.00440520653501153,0.00638378690928221,0.00638378690928221,0.191331922542304
"294",1998 Q1,1998,11,162,4000.69995117188,162,15397507,8088186.5,4,1379758.375,709279.3125,2,3,0.000259827764239162,0.00049463496543467,1998-01-01,0.00289956573396921,0.00289956573396921,0.00564051419496536,0.00564051419496536,0.049463496543467
"295",1998 Q2,1998,11,162,86642,162,16893232,8213668,4,1238432,675907,2,3,0.00512879947200418,0.0105485152453184,1998-04-01,0.0699610486626625,0.0699610486626625,0.128186270594597,0.128186270594597,1.05485152453184
"296",1998 Q3,1998,11,162,79447.6015625,162,17232824,8450707,4,1547787,738161.5,2,3,0.00461024837568402,0.0094012962654233,1998-07-01,0.0513298027217388,0.0513298027217388,0.107629023492336,0.107629023492336,0.94012962654233
"297",1998 Q1,1998,11,191,3098,191,15397507,8088186.5,4,1877932.375,1105117,2,3,0.000201201401068829,0.000383027771022171,1998-01-01,0.00164968671742827,0.00164968671742827,0.00280332309193909,0.00280332309193909,0.0383027771022171
"298",1998 Q2,1998,11,191,2408.60009765625,191,16893232,8213668,4,1912919.375,1128620,2,3,0.000142577817314304,0.000293242919724435,1998-04-01,0.00125912262592465,0.00125912262592465,0.00213411077857018,0.00213411077857018,0.0293242919724435
"299",1998 Q3,1998,11,191,2462,191,17232824,8450707,4,2002540.625,1123696.375,2,3,0.000142866891110316,0.000291336560621858,1998-07-01,0.00122943823225796,0.00122943823225796,0.00219098338857293,0.00219098338857293,0.0291336560621858
"300",1998 Q1,1998,11,253,959,253,15397507,8088186.5,4,31292.333984375,172,6,3,6.22828083578497e-05,0.000118567986646667,1998-01-01,0.0306464843451977,0.0306464843451977,5.57558155059814,0.316272795200348,0.0118567986646667
"301",1998 Q2,1998,11,253,798.900024414062,253,16893232,8213668,4,28098.333984375,77.6666641235352,6,3,4.72911306133028e-05,9.72647103480995e-05,1998-04-01,0.0284322910010815,0.0284322910010815,10.2862663269043,0.316272795200348,0.00972647103480995
"302",1998 Q3,1998,11,253,959.400024414062,253,17232824,8450707,4,26431.333984375,38.6666679382324,6,3,5.56728264200501e-05,0.000113528963993303,1998-07-01,0.0362978279590607,0.0362978279590607,24.812068939209,0.316272795200348,0.0113528963993303
"303",1998 Q4,1998,11,265,78.8000030517578,265,16881684,8767259,4,3393223.75,2180373,1,3,4.66778101326781e-06,8.98798589332728e-06,1998-10-01,2.3222753952723e-05,2.3222753952723e-05,3.61406055162661e-05,3.61406055162661e-05,0.000898798589332728
"304",1998 Q1,1998,11,287,20578.599609375,287,15397507,8088186.5,4,527776,232044,3,3,0.00133648910559714,0.00254427851177752,1998-01-01,0.0389911606907845,0.0389911606907845,0.0886840373277664,0.0886840373277664,0.254427851177752
"305",1998 Q2,1998,11,287,20912.400390625,287,16893232,8213668,4,NA,NA,NA,1,0.00123791594523937,0.00254604895599186,1998-04-01,NA,NA,NA,NA,0.254604895599186
"306",1998 Q3,1998,11,287,21258.19921875,287,17232824,8450707,4,NA,NA,NA,1,0.00123358762357384,0.00251555279828608,1998-07-01,NA,NA,NA,NA,0.251555279828608
"307",1998 Q4,1998,11,300,49.4000015258789,300,16881684,8767259,4,770111,641398,4,3,2.92624849862477e-06,5.63460025659879e-06,1998-10-01,6.41465958324261e-05,6.41465958324261e-05,7.70192636991851e-05,7.70192636991851e-05,0.000563460025659879
"308",1998 Q1,1998,11,323,20106.69921875,323,15397507,8088186.5,4,328397.34375,32965,1,3,0.00130584125872701,0.00248593417927623,1998-01-01,0.0612267404794693,0.0612267404794693,0.609940826892853,0.316272795200348,0.248593417927623
"309",1998 Q2,1998,11,323,20087.400390625,323,16893232,8213668,4,337552.65625,62670.66796875,1,3,0.00118907971773297,0.00244560651481152,1998-04-01,0.0595089383423328,0.0595089383423328,0.320523142814636,0.316272795200348,0.244560651481152
"310",1998 Q3,1998,11,323,20087.400390625,323,17232824,8450707,4,399720,101601.3359375,1,3,0.00116564764175564,0.00237700832076371,1998-07-01,0.0502536781132221,0.0502536781132221,0.197708040475845,0.197708040475845,0.237700832076371
"311",1998 Q4,1998,11,323,20087.400390625,323,16881684,8767259,4,390995.65625,113786.6640625,1,3,0.00118989311158657,0.00229118368588388,1998-10-01,0.0513749979436398,0.0513749979436398,0.1765356361866,0.1765356361866,0.229118368588388
"312",1998 Q4,1998,11,326,3109.10009765625,326,16881684,8767259,4,247700.671875,37632.33203125,3,3,0.000184170014108531,0.000354626245098189,1998-10-01,0.0125518431887031,0.0125518431887031,0.0826177895069122,0.0826177895069122,0.0354626245098189
"313",1998 Q1,1998,11,44087,1892.19995117188,44087,15397507,8088186.5,4,4728,2932,9,3,0.000122890021884814,0.000233946135267615,1998-01-01,0.400211483240128,0.201191827654839,0.645361483097076,0.316272795200348,0.0233946135267615
"314",1998 Q2,1998,11,44087,1727.90002441406,44087,16893232,8213668,4,NA,NA,NA,1,0.000102283564046957,0.000210368860280141,1998-04-01,NA,NA,NA,NA,0.0210368860280141
"315",1998 Q3,1998,11,44087,1471.09997558594,44087,17232824,8450707,4,4170.5,2594.5,9,3,8.5366154962685e-05,0.000174080108990893,1998-07-01,0.352739483118057,0.201191827654839,0.567007124423981,0.316272795200348,0.0174080108990893
"316",1998 Q2,1998,14,3,10001.599609375,3,12634052,7580089,5,1269522.625,365939.34375,6,3,0.000791638332884759,0.00131945672910661,1998-04-01,0.00787823647260666,0.00787823647260666,0.0273313038051128,0.0273313038051128,0.131945672910661
"317",1998 Q3,1998,14,3,5000.7998046875,3,13295114,7871097.5,5,1273144,412180.34375,6,3,0.0003761381667573,0.000635337026324123,1998-07-01,0.00392791396006942,0.00392791396006942,0.0121325524523854,0.0121325524523854,0.0635337026324123
"318",1998 Q2,1998,14,5,30005.400390625,5,12634052,7580089,5,1339088.625,598109.3125,6,3,0.00237496243789792,0.00395844969898462,1998-04-01,0.0224073305726051,0.0224073305726051,0.0501670837402344,0.0501670837402344,0.395844969898462
"319",1998 Q1,1998,14,6,0.100000001490116,6,12375640,7313431.5,5,888459,611851,1,3,8.08039057886845e-09,1.36734721323251e-08,1998-01-01,1.12554438658208e-07,1.12554438658208e-07,1.63438485856204e-07,1.63438485856204e-07,1.36734721323251e-06
"320",1998 Q4,1998,14,6,503.799987792969,6,13577365,8047226,5,1094777.625,704151.3125,1,3,3.71058740711305e-05,6.26054243184626e-05,1998-10-01,0.000460184761323035,0.000460184761323035,0.000715471222065389,0.000715471222065389,0.00626054243184626
"321",1998 Q2,1998,14,12,500.100006103516,12,12634052,7580089,5,NA,NA,NA,1,3.95835013478063e-05,6.59754805383272e-05,1998-04-01,NA,NA,NA,NA,0.00659754805383272
"322",1998 Q4,1998,14,12,1000.29998779297,12,13577365,8047226,5,NA,NA,NA,1,7.3674091254361e-05,0.000124303696793504,1998-10-01,NA,NA,NA,NA,0.0124303696793504
"323",1998 Q1,1998,14,15,10001.599609375,15,12375640,7313431.5,5,7663089,3682326.75,6,3,0.000808168260846287,0.00136756594292819,1998-01-01,0.00130516558419913,0.00130516558419913,0.00271610869094729,0.00271610869094729,0.136756594292819
"324",1998 Q2,1998,14,15,5000.89990234375,15,12634052,7580089,5,8181402.5,3819958.25,6,3,0.000395827082684264,0.00065974157769233,1998-04-01,0.000611252151429653,0.000611252151429653,0.00130915036424994,0.00130915036424994,0.065974157769233
"325",1998 Q2,1998,14,17,16161.2001953125,17,12634052,7580089,5,10864458,4679321.5,1,3,0.00127917795907706,0.00213205954059958,1998-04-01,0.00148752937093377,0.00148752937093377,0.00345374853350222,0.00345374853350222,0.213205954059958
"326",1998 Q3,1998,14,17,16173.7001953125,17,13295114,7871097.5,5,10140145,4763089,1,3,0.00121651461813599,0.00205482146702707,1998-07-01,0.00159501668531448,0.00159501668531448,0.00339563260786235,0.00339563260786235,0.205482146702707
"327",1998 Q4,1998,14,17,16165.400390625,17,13577365,8047226,5,9282562,4679021.5,1,3,0.00119061395525932,0.0020088164601475,1998-10-01,0.00174148043151945,0.00174148043151945,0.00345486775040627,0.00345486775040627,0.20088164601475
"328",1998 Q1,1998,14,20,156,20,12375640,7313431.5,5,2416930,1079140.625,5,3,1.26054083011695e-05,2.13306157093029e-05,1998-01-01,6.45446925773285e-05,6.45446925773285e-05,0.000144559468026273,0.000144559468026273,0.00213306157093029
"329",1998 Q4,1998,14,20,20.25,20,13577365,8047226,5,2152795.75,769404.6875,5,3,1.4914528492227e-06,2.51639517045987e-06,1998-10-01,9.40637346502626e-06,9.40637346502626e-06,2.63190486293752e-05,2.63190486293752e-05,0.000251639517045987
"330",1998 Q1,1998,14,34,8.60000038146973,34,12375640,7313431.5,5,937816,556000,3,3,6.94913580900902e-07,1.17591866910516e-06,1998-01-01,9.17024317459436e-06,9.17024317459436e-06,1.54676272359211e-05,1.54676272359211e-05,0.000117591866910516
"331",1998 Q1,1998,14,39,6.59999990463257,39,12375640,7313431.5,5,310635.34375,127094.6640625,3,3,5.33305751559965e-07,9.02449130535388e-07,1998-01-01,2.12467766687041e-05,2.12467766687041e-05,5.1929793698946e-05,5.1929793698946e-05,9.02449130535388e-05
"332",1998 Q2,1998,14,39,8.10000038146973,39,12634052,7580089,5,313970.65625,151256.328125,3,3,6.41124529465742e-07,1.0685890856621e-06,1998-04-01,2.57985902862856e-05,2.57985902862856e-05,5.35514809598681e-05,5.35514809598681e-05,0.00010685890856621
"333",1998 Q3,1998,14,39,8.39999961853027,39,13295114,7871097.5,5,366729.34375,146322,3,3,6.31811019502493e-07,1.06719551240531e-06,1998-07-01,2.29051747737685e-05,2.29051747737685e-05,5.74076329939999e-05,5.74076329939999e-05,0.000106719551240531
"334",1998 Q4,1998,14,39,9.79999923706055,39,13577365,8047226,5,341892,144480.328125,3,3,7.21789490398805e-07,1.21781090456352e-06,1998-10-01,2.86640206468292e-05,2.86640206468292e-05,6.78292999509722e-05,6.78292999509722e-05,0.000121781090456352
"335",1998 Q4,1998,14,43,0.100000001490116,43,13577365,8047226,5,2562989,1426401.625,1,3,7.36519956134885e-09,1.24266428258579e-08,1998-10-01,3.90169461184087e-08,3.90169461184087e-08,7.01064806207796e-08,7.01064806207796e-08,1.24266428258579e-06
"336",1998 Q2,1998,14,50,5001.2001953125,50,12634052,7580089,5,1240227.625,728962.3125,1,3,0.000395850860513747,0.000659781217109412,1998-04-01,0.00403248565271497,0.00403248565271497,0.00686071161180735,0.00686071161180735,0.0659781217109412
"337",1998 Q1,1998,14,56,39.4000015258789,56,12375640,7313431.5,5,NA,NA,NA,1,3.18367392537766e-06,5.38734821020626e-06,1998-01-01,NA,NA,NA,NA,0.000538734821020626
"338",1998 Q3,1998,14,56,38.4500007629395,56,13295114,7871097.5,5,NA,NA,NA,1,2.89203990178066e-06,4.88496061734622e-06,1998-07-01,NA,NA,NA,NA,0.000488496061734622
"339",1998 Q4,1998,14,56,38,56,13577365,8047226,5,NA,NA,NA,1,2.79877576758736e-06,4.72212423119345e-06,1998-10-01,NA,NA,NA,NA,0.000472212423119345
"340",1998 Q1,1998,14,59,2.20000004768372,59,12375640,7313431.5,5,691937.6875,374092,3,3,1.77768583853322e-07,3.00816395792936e-07,1998-01-01,3.17947706207633e-06,3.17947706207633e-06,5.88090642850148e-06,5.88090642850148e-06,3.00816395792936e-05
"341",1998 Q2,1998,14,59,0.5,59,12634052,7580089,5,720787,361432,3,3,3.95755854754043e-08,6.5962282747023e-08,1998-04-01,6.9368621780086e-07,6.9368621780086e-07,1.38338612032385e-06,1.38338612032385e-06,6.5962282747023e-06
"342",1998 Q3,1998,14,59,0.100000001490116,59,13295114,7871097.5,5,759103.6875,360699.34375,3,3,7.52156026351258e-09,1.27047083964271e-08,1998-07-01,1.31734310571119e-07,1.31734310571119e-07,2.77239223578363e-07,2.77239223578363e-07,1.27047083964271e-06
"343",1998 Q4,1998,14,59,0.25,59,13577365,8047226,5,773121,362287,3,3,1.84129991254167e-08,3.1066605288288e-08,1998-10-01,3.23364645282709e-07,3.23364645282709e-07,6.9006063085908e-07,6.9006063085908e-07,3.1066605288288e-06
"344",1998 Q2,1998,14,67,5000.7998046875,67,12634052,7580089,5,3742310.25,2527245,1,3,0.000395819166442379,0.000659728364553303,1998-04-01,0.0013362867757678,0.0013362867757678,0.00197875546291471,0.00197875546291471,0.0659728364553303
"345",1998 Q1,1998,14,72,34.4000015258789,72,12375640,7313431.5,5,9789613,4451553.5,1,3,2.77965432360361e-06,4.70367467642063e-06,1998-01-01,3.51392873199075e-06,3.51392873199075e-06,7.72763996792492e-06,7.72763996792492e-06,0.000470367467642063
"346",1998 Q2,1998,14,72,20824.099609375,72,12634052,7580089,5,13299253,4723126,1,3,0.00164825189858675,0.00274721044115722,1998-04-01,0.0015658097108826,0.0015658097108826,0.00440896535292268,0.00440896535292268,0.274721044115722
"347",1998 Q3,1998,14,72,20864.69921875,72,13295114,7871097.5,5,13330320,4935689.5,1,3,0.00156935094855726,0.0026507992297411,1998-07-01,0.00156520621385425,0.00156520621385425,0.0042273118160665,0.0042273118160665,0.26507992297411
"348",1998 Q4,1998,14,72,20855.30078125,72,13577365,8047226,5,11660820,5199724,1,3,0.00153603451326489,0.00259161368012428,1998-10-01,0.00178849347867072,0.00178849347867072,0.00401084776967764,0.00401084776967764,0.259161368012428
"349",1998 Q1,1998,14,107,0.200000002980232,107,12375640,7313431.5,5,60205.5,31996,3,3,1.61607811577369e-08,2.73469442646501e-08,1998-01-01,3.32195577357197e-06,3.32195577357197e-06,6.25078155280789e-06,6.25078155280789e-06,2.73469442646501e-06
"350",1998 Q2,1998,14,147,5000.7998046875,147,12634052,7580089,5,356875.34375,201609.671875,1,3,0.000395819166442379,0.000659728364553303,1998-04-01,0.014012735337019,0.014012735337019,0.0248043648898602,0.0248043648898602,0.0659728364553303
"351",1998 Q4,1998,14,147,5001.5,147,13577365,8047226,5,395536.34375,219955.328125,1,3,0.00036837044171989,0.000621518527623266,1998-10-01,0.0126448553055525,0.0126448553055525,0.0227387081831694,0.0227387081831694,0.0621518527623266
"352",1998 Q2,1998,14,150,10001.599609375,150,12634052,7580089,5,3708323,2264486.75,1,3,0.000791638332884759,0.00131945672910661,1998-04-01,0.00269706803373992,0.00269706803373992,0.00441671814769506,0.00441671814769506,0.131945672910661
"353",1998 Q3,1998,14,150,5000.7998046875,150,13295114,7871097.5,5,4115712,2310125,1,3,0.0003761381667573,0.000635337026324123,1998-07-01,0.00121505092829466,0.00121505092829466,0.00216473126783967,0.00216473126783967,0.0635337026324123
"354",1998 Q2,1998,14,162,27472.80078125,162,12634052,7580089,5,1238432,675907,2,3,0.00217450433410704,0.00362433749251068,1998-04-01,0.0221835356205702,0.0221835356205702,0.0406458303332329,0.0406458303332329,0.362433749251068
"355",1998 Q3,1998,14,162,12174,162,13295114,7871097.5,5,1547787,738161.5,2,3,0.000915674725547433,0.0015466712648049,1998-07-01,0.0078654233366251,0.0078654233366251,0.0164923258125782,0.0164923258125782,0.15466712648049
"356",1998 Q4,1998,14,162,10883.7998046875,162,13577365,8047226,5,NA,NA,NA,1,0.000801613554358482,0.00135249085724354,1998-10-01,NA,NA,NA,NA,0.135249085724354
"357",1998 Q2,1998,14,167,2000.30004882812,167,12634052,7580089,5,70631,54805,1,3,0.000158326089149341,0.000263888738118112,1998-04-01,0.0283204261213541,0.0283204261213541,0.0364984944462776,0.0364984944462776,0.0263888738118112
"358",1998 Q4,1998,14,167,1000.29998779297,167,13577365,8047226,5,63335.66796875,44939,1,3,7.3674091254361e-05,0.000124303696793504,1998-10-01,0.0157936289906502,0.0157936289906502,0.0222590621560812,0.0222590621560812,0.0124303696793504
"359",1998 Q4,1998,14,179,1126.34997558594,179,13577365,8047226,5,345930,200305,2,3,8.29579221317545e-05,0.000139967480208725,1998-10-01,0.00325600546784699,0.00325600546784699,0.00562317436560988,0.00562317436560988,0.0139967480208725
"360",1998 Q4,1998,14,191,0.600000023841858,191,13577365,8047226,5,1983633,1150090.375,2,3,4.41911964799147e-08,7.45598569551476e-08,1998-10-01,3.02475314128969e-07,3.02475314128969e-07,5.21698154898331e-07,5.21698154898331e-07,7.45598569551476e-06
"361",1998 Q2,1998,14,253,50.5999984741211,253,12634052,7580089,5,28098.333984375,77.6666641235352,6,3,4.00504904973786e-06,6.67538324705674e-06,1998-04-01,0.00180081848520786,0.00180081848520786,0.651502132415771,0.316272795200348,0.000667538324705674
"362",1998 Q2,1998,14,259,8740.2998046875,259,12634052,7580089,5,407369.65625,190020.671875,1,3,0.000691804976668209,0.00115306035149843,1998-04-01,0.0214554518461227,0.0214554518461227,0.0459965728223324,0.0459965728223324,0.115306035149843
"363",1998 Q3,1998,14,259,681.150024414062,259,13295114,7871097.5,5,384849,211759,1,3,5.12331098434515e-05,8.65381225594319e-05,1998-07-01,0.001769914990291,0.001769914990291,0.00321662845090032,0.00321662845090032,0.00865381225594319
"364",1998 Q4,1998,14,259,5124.10009765625,259,13577365,8047226,5,329978,215569.671875,1,3,0.000377400196157396,0.000636753567960113,1998-10-01,0.015528610907495,0.015528610907495,0.0237700417637825,0.0237700417637825,0.0636753567960113
"365",1998 Q2,1998,14,260,2568.10009765625,260,12634052,7580089,5,62153.33203125,41684.66796875,6,3,0.000203268122277223,0.000338795507559553,1998-04-01,0.0413187853991985,0.0413187853991985,0.0616077855229378,0.0616077855229378,0.0338795507559553
"366",1998 Q3,1998,14,260,2068.5,260,13295114,7871097.5,5,64734,45317.33203125,6,3,0.000155583475134335,0.000262796907918528,1998-07-01,0.0319538414478302,0.0319538414478302,0.045644786208868,0.045644786208868,0.0262796907918528
"367",1998 Q4,1998,14,260,1064.59997558594,260,13577365,8047226,5,63217,46228.66796875,6,3,7.84099102020264e-05,0.000132294037030078,1998-10-01,0.0168404057621956,0.0168404057621956,0.0230289995670319,0.0230289995670319,0.0132294037030078
"368",1998 Q2,1998,14,265,10002.400390625,265,12634052,7580089,5,3192849.25,2142311.25,1,3,0.000791701721027493,0.00131956243421882,1998-04-01,0.00313275051303208,0.00313275051303208,0.00466897618025541,0.00466897618025541,0.131956243421882
"369",1998 Q1,1998,14,266,6930.7998046875,266,12375640,7313431.5,5,606693.6875,358084.65625,6,3,0.000560035696253181,0.000947680964600295,1998-01-01,0.0114238867536187,0.0114238867536187,0.0193551983684301,0.0193551983684301,0.0947680964600295
"370",1998 Q2,1998,14,266,8930.400390625,266,12634052,7580089,5,2230559.75,371403.65625,6,3,0.00070685165701434,0.00117813923861831,1998-04-01,0.00400365889072418,0.00400365889072418,0.0240449979901314,0.0240449979901314,0.117813923861831
"371",1998 Q3,1998,14,266,6930.2001953125,266,13295114,7871097.5,5,1941734,386512.34375,6,3,0.00052125914953649,0.000880461768247187,1998-07-01,0.00356907793320715,0.00356907793320715,0.0179300885647535,0.0179300885647535,0.0880461768247187
"372",1998 Q4,1998,14,266,6930.7998046875,266,13577365,8047226,5,1564820.375,392020.65625,6,3,0.00051046721637249,0.000861265696585178,1998-10-01,0.00442913454025984,0.00442913454025984,0.0176796801388264,0.0176796801388264,0.0861265696585178
"373",1998 Q2,1998,14,269,1255.19995117188,269,12634052,7580089,5,43489.66796875,11365.6669921875,6,3,9.93505454971455e-05,0.000165591714903712,1998-04-01,0.028862027451396,0.028862027451396,0.110437862575054,0.110437862575054,0.0165591714903712
"374",1998 Q3,1998,14,269,1254.40002441406,269,13295114,7871097.5,5,42634.33203125,12533.3330078125,6,3,9.43504492170177e-05,0.00015936786076054,1998-07-01,0.0294222980737686,0.0294222980737686,0.100085109472275,0.100085109472275,0.015936786076054
"375",1998 Q4,1998,14,269,1255.40002441406,269,13577365,8047226,5,41141,9686.6669921875,6,3,9.24627165659331e-05,0.000156004069140181,1998-10-01,0.0305145718157291,0.0305145718157291,0.129600822925568,0.129600822925568,0.0156004069140181
"376",1998 Q4,1998,14,275,2000.59997558594,275,13577365,8047226,5,552131,318388,3,3,0.000147348182508722,0.000248607393587008,1998-10-01,0.00362341548316181,0.00362341548316181,0.0062835281714797,0.0062835281714797,0.0248607393587008
"377",1998 Q2,1998,14,294,23950.900390625,294,12634052,7580089,5,1129268.625,300597.65625,6,3,0.00189574179239571,0.0031597123015672,1998-04-01,0.0212092138826847,0.0212092138826847,0.0796776041388512,0.0796776041388512,0.31597123015672
"378",1998 Q3,1998,14,294,13960,294,13295114,7871097.5,5,1024043.6875,343487.34375,6,3,0.00105000985786319,0.00177357729990035,1998-07-01,0.0136322304606438,0.0136322304606438,0.0406419634819031,0.0406419634819031,0.177357729990035
"379",1998 Q4,1998,14,294,13964.7998046875,294,13577365,8047226,5,843264.3125,318230.34375,6,3,0.00102853530552238,0.00173535570502281,1998-10-01,0.0165604073554277,0.0165604073554277,0.043882679194212,0.043882679194212,0.173535570502281
"380",1998 Q1,1998,14,303,6.30000019073486,303,12375640,7313431.5,5,27233,16350.3330078125,3,3,5.09064591369679e-07,8.61428759435512e-07,1998-01-01,0.000231336991419084,0.000231336991419084,0.000385313265724108,0.000385313265724108,8.61428759435512e-05
"381",1998 Q2,1998,14,303,7.59999990463257,303,12634052,7580089,5,30019,15053.3330078125,3,3,6.01548890699632e-07,1.0026267318608e-06,1998-04-01,0.000253172998782247,0.000253172998782247,0.000504871597513556,0.000504871597513556,0.00010026267318608
"382",1998 Q3,1998,14,303,7.90000009536743,303,13295114,7871097.5,5,28733,17131.666015625,3,3,5.94203243053926e-07,1.00367196864681e-06,1998-07-01,0.000274945195997134,0.000274945195997134,0.000461134361103177,0.000461134361103177,0.000100367196864681
"383",1998 Q4,1998,14,303,9.25,303,13577365,8047226,5,31914,19018,3,3,6.81280937442352e-07,1.14946442408836e-06,1998-10-01,0.000289841438643634,0.000289841438643634,0.000486381322843954,0.000486381322843954,0.000114946442408836
"384",1998 Q1,1998,14,308,1.10000002384186,308,12375640,7313431.5,5,163482.671875,107527.3359375,1,3,8.88842919266608e-08,1.50408197896468e-07,1998-01-01,6.72854184813332e-06,6.72854184813332e-06,1.02299572972697e-05,1.02299572972697e-05,1.50408197896468e-05
"385",1998 Q2,1998,14,308,1.39999997615814,308,12634052,7580089,5,246366.328125,159103.671875,1,3,1.1081163364679e-07,1.84694400218177e-07,1998-04-01,5.6825947467587e-06,5.6825947467587e-06,8.79929393704515e-06,8.79929393704515e-06,1.84694400218177e-05
"386",1998 Q3,1998,14,308,501.600006103516,308,13295114,7871097.5,5,241332,155930.328125,1,3,3.77281467081048e-05,6.37268167338334e-05,1998-07-01,0.00207846448756754,0.00207846448756754,0.00321682123467326,0.00321682123467326,0.00637268167338334
"387",1998 Q4,1998,14,308,0.900000035762787,308,13577365,8047226,5,232330,132308.671875,1,3,6.6286794719872e-08,1.11839788985435e-07,1998-10-01,3.87380032407236e-06,3.87380032407236e-06,6.80227549310075e-06,6.80227549310075e-06,1.11839788985435e-05
"388",1998 Q4,1998,14,311,0.100000001490116,311,13577365,8047226,5,315218.65625,134515.671875,5,3,7.36519956134885e-09,1.24266428258579e-08,1998-10-01,3.1724010796097e-07,3.1724010796097e-07,7.43407838399435e-07,7.43407838399435e-07,1.24266428258579e-06
"389",1998 Q4,1998,14,314,7.09999990463257,314,13577365,8047226,5,1265242,789049,3,3,5.22929155977181e-07,8.82291601556062e-07,1998-10-01,5.611574579234e-06,5.611574579234e-06,8.99817405297654e-06,8.99817405297654e-06,8.82291601556062e-05
"390",1998 Q1,1998,15,1,351.200012207031,1,7663089,3682326.75,6,1821848.375,1088672.375,1,3,4.58300855825655e-05,9.53744820435531e-05,1998-01-01,0.000192771258298308,0.000192771258298308,0.000322594773024321,0.000322594773024321,0.00953744820435531
"391",1998 Q3,1998,15,1,495.799987792969,1,9185718,4859847.5,6,1585246,743585,1,3,5.39750944881234e-05,0.000102019657788333,1998-07-01,0.000312759017106146,0.000312759017106146,0.000666769745294005,0.000666769745294005,0.0102019657788333
"392",1998 Q4,1998,15,1,65.8000030517578,1,9348487,5158778.5,6,NA,NA,NA,1,7.03857267581043e-06,1.27549583339714e-05,1998-10-01,NA,NA,NA,NA,0.00127549583339714
"393",1998 Q3,1998,15,3,22011.19921875,3,9185718,4859847.5,6,1273144,412180.34375,6,3,0.00239624152891338,0.00452919537201524,1998-07-01,0.0172888524830341,0.0172888524830341,0.0534018650650978,0.0534018650650978,0.452919537201524
"394",1998 Q4,1998,15,3,8002.5,3,9348487,5158778.5,6,1011248,340557.65625,6,3,0.00085602089529857,0.00155123928561807,1998-10-01,0.007913488894701,0.007913488894701,0.0234982240945101,0.0234982240945101,0.155123928561807
